age,asvab2,asvab3,asvab4,asvab5,asvab6,asvabc,catgov,catpri,catse,collbarg,earn,earnf,educaa,educba,educdo,educged,educhsd,educmast,educphd,educprof,ethblack,ethhisp,ethwhite,faithc,faithj,faithn,faitho,faithp,height,hgc,hgcf,hgcm,hours,id,l14coun,l14farm,l14town,lgearn,library,male,pov78,regnc,regne,regs,regw,res14no,res14oc,res14so,siblings,tenure,urban,weight85,weight94
36,61,57,53,62,54,58,1,0,0,0,18.4699984241706,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,71,14,10,12,50,2616,1,0,0,2.91614770889282,1,1,0,0,0,1,0,0,0,1,3,5.03999996185303,1,198,235
34,64,59,56,59,63,61,0,1,0,0,8.65000063917134,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,69,12,12,12,40,4818,1,0,0,2.15755939483643,1,1,0,1,0,0,0,1,0,0,4,1.71000003814697,1,135,135
31,39,48,44,43,48,43,0,1,0,0,4.50000016993585,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,#N/A,12,10,8,30,11939,0,0,1,1.5040774345398,1,1,0,1,0,0,0,1,0,0,1,0.850000023841858,0,#N/A,200
37,66,59,56,61,67,61,0,1,0,0,14.9499984896026,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,#N/A,16,15,14,45,3608,0,0,1,2.70471119880676,1,1,0,1,0,0,0,1,0,0,3,0.629999995231628,1,#N/A,165
30,58,60,59,59,57,60,0,1,0,0,14.3299991791056,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,75,12,12,11,40,977,0,0,1,2.66235518455505,1,1,0,1,0,0,0,1,0,0,3,10.5,1,180,225
35,57,59,62,62,53,60,0,1,0,0,17.9400023152757,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,#N/A,12,16,15,45,607,0,0,1,2.88703298568726,1,1,0,1,0,0,0,1,0,0,7,11.1499996185303,1,#N/A,198
30,39,41,41,39,34,39,0,1,0,0,13.9399983523969,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,70,14,12,12,40,1978,1,0,0,2.63476228713989,1,1,0,1,0,0,0,1,0,0,2,7.5,1,160,155
32,66,60,56,62,56,62,0,1,0,0,32.0499965966836,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,72,16,12,16,50,120,1,0,0,3.46729707717895,1,1,0,0,1,0,0,1,0,0,2,8.3100004196167,1,220,250
36,61,54,59,62,63,59,0,1,0,0,22.889999483251,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,70,14,14,12,40,4881,0,0,1,3.13070011138916,1,1,0,1,0,0,0,1,0,0,3,11.0600004196167,0,145,165
33,31,30,38,26,35,31,0,1,0,0,6.50000022039036,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,72,12,11,12,40,433,0,0,1,1.8718022108078,1,1,0,0,1,0,0,1,0,0,2,0.28999999165535,1,198,220
31,62,59,62,52,55,62,1,0,0,0,11.5299990227865,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,68,16,17,16,60,874,0,0,1,2.44495224952698,1,1,0,1,0,0,0,1,0,0,4,5.94000005722046,1,150,170
34,36,51,44,39,44,43,0,0,1,0,13.5400001584984,10.4125974742073,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,72,11,12,12,40,4340,0,0,1,2.60564827919006,1,1,#N/A,0,0,0,1,1,0,0,2,4.84999990463257,1,210,194
35,42,42,47,46,43,43,0,0,1,0,8.18000040157564,9.33954288109891,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,70,10,9,10,55,631,1,0,0,2.10169219970703,0,1,0,1,0,0,0,1,0,0,12,8.39999961853027,1,145,145
31,36,44,35,41,41,37,0,1,0,0,11.3000006150937,10.4125974742073,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,70,11,12,12,40,1580,0,0,1,2.42480278015137,0,1,0,0,0,0,1,1,0,0,3,0.46000000834465,1,180,195
30,34,29,35,48,42,31,0,1,0,0,6.96999999381169,7.1934336948822,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,68,8,6,6,40,1452,0,0,1,1.94161522388458,0,1,#N/A,0,0,1,0,1,0,0,9,0.600000023841858,1,125,210
31,39,38,29,39,34,36,0,1,0,0,6.85000029523091,10.4125974742073,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,64,11,11,8,50,4809,0,0,1,1.92424869537354,1,0,0,1,0,0,0,1,0,0,7,1,1,105,115
34,65,61,59,61,63,63,0,1,0,0,23.9399999785541,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,65,18,12,12,40,3294,0,0,1,3.17555069923401,1,0,0,0,1,0,0,1,0,0,2,11.1899995803833,1,124,136
34,42,35,38,37,35,39,0,1,0,0,35.709995358815,8.26648828799056,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,64,9,0,9,30,4274,0,0,1,3.57543063163757,0,0,1,0,0,1,0,0,0,1,2,1.10000002384186,1,130,140
34,51,56,53,61,62,53,0,1,0,0,10.0900006135386,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,68,12,16,16,40,3814,0,0,1,2.31154489517212,1,0,1,1,0,0,0,1,0,0,3,5.25,1,130,140
32,36,39,41,60,41,38,0,1,0,0,5.9199997446004,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,62,12,8,9,38,3699,0,0,1,1.77833640575409,0,0,0,0,0,1,0,1,0,0,5,1.80999994277954,1,105,119
30,54,52,53,53,47,53,0,1,0,0,17.4799984489429,14.7048158466407,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,15,16,16,44,883,0,0,1,2.86105728149414,1,0,0,1,0,0,0,1,0,0,6,7.34999990463257,1,130,130
34,49,54,53,59,59,51,1,0,0,1,11.5299990227865,16.8509250328574,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,69,17,17,12,40,664,0,0,1,2.44495224952698,1,0,0,0,0,1,0,1,0,0,4,4.84999990463257,1,150,175
35,58,61,59,62,57,59,0,1,0,0,27.9699973356596,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,70,16,15,16,55,1915,1,0,0,3.33113241195679,1,0,0,0,1,0,0,1,0,0,2,2.55999994277954,1,148,165
32,51,54,59,47,43,54,0,1,0,0,9.13000035012688,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,61,12,10,12,40,2229,1,0,0,2.21156573295593,1,0,0,0,0,1,0,0,0,1,2,13.3299999237061,0,165,160
30,43,38,29,44,48,38,0,1,0,0,12.1099984465992,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,60,12,11,12,45,4028,0,0,1,2.49403142929077,1,0,0,0,0,1,0,1,0,0,2,0.670000016689301,1,100,103
36,42,52,53,53,55,47,0,1,0,0,5.20000003975262,12.558706660424,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,66,13,12,12,40,1868,0,0,1,1.64865863323212,0,0,0,0,1,0,0,1,0,0,4,3.84999990463257,0,125,155
34,54,59,59,55,52,57,0,1,0,0,5.00000015035391,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,67,12,12,12,30,495,0,0,1,1.60943794250488,1,0,0,1,0,0,0,1,0,0,6,0.519999980926514,1,125,140
36,62,57,62,62,66,61,0,1,0,0,11.2500007417086,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,16,12,12,30,2573,0,1,0,2.42036819458008,1,0,0,1,0,0,0,1,0,0,2,1.73000001907349,0,140,185
33,39,33,50,43,50,40,0,1,0,0,4.24999992116106,8.26648828799056,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,62,9,12,9,30,1416,0,0,1,1.44691896438599,1,0,0,0,0,1,0,0,0,1,4,0.0599999986588955,1,130,164
33,64,61,59,53,45,62,1,0,0,1,21.9200004525874,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,68,18,18,16,40,4691,1,0,0,3.08739948272705,1,0,0,0,1,0,0,1,0,0,3,6.05999994277954,1,120,130
34,45,46,53,50,54,47,0,1,0,0,12.299999341377,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67,16,12,12,50,1893,0,0,1,2.50959920883179,1,0,0,0,0,1,0,1,0,0,0,7.57999992370606,1,143,154
33,43,50,56,51,59,48,0,1,0,0,4.84999977094945,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,65,12,6,10,37,2129,1,0,0,1.57897865772247,0,0,1,0,0,1,0,0,0,1,3,4.59999990463257,0,217,210
33,46,35,50,55,54,44,0,1,0,0,6.35000012780074,8.26648828799056,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,66,9,12,12,40,10,0,0,1,1.8484548330307,0,0,1,0,1,0,0,1,0,0,3,0.479999989271164,1,135,135
31,64,57,59,53,56,61,0,1,0,0,15.3800003886813,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,59,17,16,12,40,5481,0,0,1,2.73306798934937,1,0,0,1,0,0,0,0,0,1,0,9,1,95,100
32,43,38,50,62,54,44,0,1,0,0,6.75000037592745,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,65,12,12,12,40,3252,1,0,0,1.90954256057739,1,0,1,0,1,0,0,1,0,0,4,4.32999992370606,1,215,290
36,64,61,56,49,61,61,0,1,0,0,23.070000996654,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,69,16,16,15,30,327,0,0,1,3.13853311538696,1,0,0,0,0,0,1,1,0,0,3,1.19000005722046,1,140,154
36,50,59,53,53,54,53,0,1,0,0,17.8799992502622,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,65,12,14,12,40,4152,0,0,1,2.88368272781372,1,0,0,0,0,1,0,1,0,0,2,14.3500003814697,1,116,115
32,51,57,56,62,62,54,0,1,0,0,28.6299964238738,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,70,12,12,14,45,5162,0,0,1,3.35445499420166,0,0,0,0,0,0,1,1,0,0,2,14.1300001144409,1,130,153
33,47,48,56,60,55,50,0,0,1,0,6.93999986420338,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,66,12,12,10,36,165,0,0,1,1.93730175495148,1,0,0,0,1,0,0,1,0,0,3,0.829999983310699,1,115,113
33,43,44,50,52,58,45,0,1,0,0,6.75000037592745,12.558706660424,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,62,13,7,12,40,1343,0,0,1,1.90954256057739,1,0,0,0,0,1,0,0,0,1,1,0.119999997317791,0,103,105
35,64,61,56,62,65,61,1,0,0,1,8.87000078477022,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,65,18,18,12,45,2549,0,0,1,2.18267488479614,0,0,0,1,0,0,0,1,0,0,3,7.03999996185303,0,130,160
35,42,52,56,48,59,48,0,1,0,0,4.84999977094945,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,64,12,14,12,40,4345,0,0,1,1.57897865772247,1,0,0,0,0,0,1,1,0,0,3,2.80999994277954,1,115,105
33,34,42,35,40,50,36,0,1,0,0,4.350000074871,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,68,12,2,10,42,759,0,0,1,1.47017586231232,1,0,0,1,0,0,0,1,0,0,5,0.209999993443489,1,185,210
36,39,39,50,53,56,42,0,1,0,0,11.0000006968803,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,64,12,12,11,40,2175,1,0,0,2.39789533615112,0,0,#N/A,0,0,1,0,0,0,1,1,3.92000007629395,0,118,120
33,47,57,59,53,51,53,1,0,0,0,10.5000008846453,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,67,12,12,12,40,3850,0,0,1,2.35137534141541,1,0,0,1,0,0,0,1,0,0,2,6.92000007629395,1,145,151
30,40,48,32,47,50,40,0,1,0,0,15.760000839706,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,12,12,12,50,11807,0,0,1,2.75747513771057,1,0,0,1,0,0,0,1,0,0,1,5.34999990463257,1,128,150
30,51,56,53,46,42,53,0,1,0,0,7.59000026932775,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,60,12,11,12,40,5131,0,1,0,2.02683162689209,1,0,0,0,0,0,1,1,0,0,7,4.96000003814697,1,90,96
34,47,50,50,62,65,49,0,1,0,0,24.0300028716359,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,65,16,11,12,40,2544,0,0,1,3.17930316925049,1,0,0,1,0,0,0,1,0,0,2,9.38000011444092,1,125,125
34,30,21,29,26,37,28,1,0,0,0,5.81000024006222,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,65,12,9,11,40,1221,0,0,1,1.75958061218262,0,0,1,0,0,1,0,0,0,1,4,14.4799995422363,1,135,170
36,45,43,50,62,64,46,0,1,0,0,5.75999992595651,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,68,12,12,12,65,4761,0,0,1,1.75093746185303,1,0,0,1,0,0,0,1,0,0,4,5.30999994277954,0,130,136
29,45,41,44,59,54,44,0,1,0,0,5.49999968231346,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,65,12,12,12,30,4790,0,0,1,1.70474803447723,1,0,0,1,0,0,0,1,0,0,4,2.86999988555908,1,135,130
30,61,60,59,52,55,60,0,1,0,0,26.6599986142411,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,16,16,12,45,11919,1,0,0,3.28316426277161,1,0,0,0,0,1,0,1,0,0,2,4.75,0,125,140
33,59,60,56,53,54,59,0,1,0,0,10.0000003197544,12.558706660424,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,68,13,12,12,32,1896,0,0,1,2.30258512496948,1,0,0,0,1,0,0,1,0,0,1,4.55999994277954,0,152,200
35,45,56,47,54,54,48,0,1,0,0,15.8599988579033,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,64,12,16,12,40,1366,0,0,1,2.76380014419556,1,0,0,0,0,1,0,1,0,0,7,15.6700000762939,1,180,220
31,51,47,50,53,56,50,0,1,0,0,4.69999986490709,12.558706660424,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,63,13,12,12,32,5360,0,0,1,1.54756247997284,1,0,1,1,0,0,0,1,0,0,3,1.14999997615814,0,140,150
37,35,43,38,53,48,38,0,1,0,0,6.66999989031478,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,65,12,6,11,40,1516,0,0,1,1.89761984348297,0,0,0,0,0,1,0,0,0,1,6,6.25,1,195,193
31,53,61,56,54,50,56,0,1,0,0,17.5199985091136,14.7048158466407,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,61,15,14,12,45,388,0,0,1,2.86334300041199,1,0,0,0,1,0,0,1,0,0,4,0.959999978542328,1,190,220
31,42,28,41,33,42,38,0,1,0,0,4.50000016993585,5.04732450866549,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,61,6,2,3,40,2675,0,0,1,1.5040774345398,0,0,1,0,0,1,0,0,0,1,5,0.119999997317791,1,98,113
30,50,50,50,53,45,50,0,1,0,0,13.090000667372,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,68,12,12,12,40,1902,1,0,0,2.57184863090515,1,0,0,0,1,0,0,1,0,0,4,10.75,0,175,300
32,62,55,53,62,72,58,1,0,0,0,8.91999906005615,20.0700888121825,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,71,20,16,16,60,4990,0,0,1,2.18829584121704,1,0,0,0,0,1,0,0,0,1,3,2.5,1,134,148
30,40,44,53,43,50,44,0,1,0,0,10.5700003056235,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,62,12,20,12,40,4373,0,0,1,2.35801982879639,0,0,0,0,0,0,1,1,0,0,2,2.75,1,124,100
29,57,56,56,62,55,57,0,1,0,0,16.0000001218979,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,65,16,12,12,41,2230,1,0,0,2.7725887298584,1,0,0,0,0,1,0,0,0,1,2,13.8100004196167,0,150,160
32,38,52,44,58,55,43,0,1,0,0,6.00000013043245,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,67,12,12,12,30,3858,0,0,1,1.7917594909668,1,0,0,1,0,0,0,1,0,0,2,0.0599999986588955,1,130,140
31,40,51,47,62,43,45,0,1,0,0,11.6200005022565,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,66,12,12,12,40,3832,0,0,1,2.45272779464722,1,0,0,0,0,0,1,1,0,0,3,0.100000001490116,1,125,155
36,64,60,59,57,61,62,0,1,0,0,20.3400013023797,18.9970342190741,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,62,19,16,12,40,1175,0,0,1,3.01258945465088,1,0,#N/A,0,1,0,0,0,0,1,2,5.23000001907349,1,105,131
35,46,43,53,62,56,47,1,0,0,0,10.6899998403054,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,68,12,6,12,40,2689,0,1,0,2.36930871009827,0,0,0,0,0,1,0,0,0,1,3,7.59999990463257,1,200,214
34,38,42,41,39,45,40,1,0,0,1,8.0000000457117,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,66,12,8,10,40,680,0,0,1,2.0794415473938,1,0,1,0,0,0,1,1,0,0,12,4.53999996185303,1,140,200
32,47,55,50,53,50,50,0,1,0,0,5.00000015035391,9.33954288109891,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,65,10,14,12,40,4310,0,0,1,1.60943794250488,1,0,1,0,0,1,0,0,0,1,3,0.0199999995529652,1,116,142
35,43,44,53,62,57,46,0,0,1,0,5.00000015035391,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,66,12,12,12,40,4780,0,0,1,1.60943794250488,1,0,0,1,0,0,0,1,0,0,2,1.08000004291534,1,155,170
35,49,54,56,62,67,52,0,1,0,0,15.419999278574,14.7048158466407,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,63,15,13,12,40,5101,0,0,1,2.7356653213501,1,0,0,0,0,0,1,0,0,1,1,8.52000045776367,0,125,135
31,38,42,44,38,46,41,0,1,0,0,7.21999976522389,7.1934336948822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,62,8,6,12,50,11850,1,0,0,1.97685492038727,0,0,0,0,0,1,0,0,0,1,5,2.88000011444092,1,155,215
36,40,52,56,54,57,47,0,1,0,1,17.4099990081134,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,14,6,12,40,4763,0,0,1,2.85704469680786,1,0,0,1,0,0,0,1,0,0,1,5.21000003814697,0,110,131
37,40,57,50,62,54,47,0,1,0,0,9.00000035701358,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,64,12,12,14,35,425,0,0,1,2.19722461700439,1,0,0,0,1,0,0,1,0,0,6,4.09999990463257,1,182,180
30,46,42,38,47,46,43,0,1,0,1,14.0000009551801,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,68,16,12,16,40,3643,0,0,1,2.63905739784241,1,0,0,0,0,0,1,1,0,0,2,2.98000001907349,1,150,170
35,65,48,56,62,56,59,0,1,0,0,12.0100008629772,15.777870439749,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,66,16,10,11,40,1522,0,0,1,2.48573970794678,0,0,0,0,0,1,0,0,0,1,6,3.94000005722046,1,170,160
33,65,52,62,62,51,61,0,1,0,0,13.4600008236162,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,65,14,12,12,38,3111,0,0,1,2.59972238540649,1,0,0,0,1,0,0,1,0,0,3,16.2099990844727,1,160,#N/A
32,45,48,50,47,53,47,0,1,0,0,7.10000018094276,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,61,12,11,13,50,843,0,0,1,1.96009480953217,0,0,0,1,0,0,0,1,0,0,3,4.59999990463257,1,105,115
36,55,61,62,53,58,58,1,0,0,0,11.449999791166,16.8509250328574,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,67,17,12,12,37,4084,0,0,1,2.43798971176147,0,0,0,0,0,1,0,0,0,1,1,14.1499996185303,0,160,180
30,53,51,50,50,49,52,0,1,0,0,5.00000015035391,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,66,12,12,12,32,1883,0,0,1,1.60943794250488,1,0,0,0,1,0,0,1,0,0,2,5.86999988555908,0,145,180
36,39,56,47,53,54,45,0,1,0,0,11.0600010878364,15.777870439749,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,63,16,12,8,40,4726,1,0,0,2.4033350944519,1,0,0,1,0,0,0,1,0,0,2,4.11999988555908,0,105,114
33,45,35,32,55,42,39,0,1,0,1,25.0000015035392,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,64,12,8,10,40,4711,1,0,0,3.21887588500977,1,0,0,0,1,0,0,1,0,0,6,1.98000001907349,1,147,150
34,54,60,59,52,61,57,0,1,0,0,14.889999195004,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,69,12,9,12,55,5705,0,1,0,2.70068979263306,0,0,0,1,0,0,0,1,0,0,3,1.94000005722046,1,135,150
33,35,33,44,60,50,37,0,1,0,1,9.24999898408951,9.33954288109891,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,61,10,12,8,40,285,0,0,1,2.22462344169617,1,0,0,0,1,0,0,1,0,0,5,15.6899995803833,1,137,121
35,61,60,59,60,62,60,0,1,0,0,6.00000013043245,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,69,13,12,12,40,5648,0,0,1,1.7917594909668,1,0,0,0,0,1,0,0,0,1,3,1.73000001907349,0,155,139
35,45,33,29,52,34,38,0,1,0,0,10.9800005605889,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,65,12,11,12,35,491,0,0,1,2.39607548713684,1,0,0,0,0,1,0,1,0,0,3,1.87000000476837,1,240,250
36,35,24,32,28,34,32,1,0,0,1,11.7200001482561,9.33954288109891,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,60,10,10,9,40,2430,0,0,1,2.46129679679871,1,0,0,1,0,0,0,1,0,0,5,10.460000038147,0,110,98
31,64,60,56,56,57,61,0,1,0,0,12.1000011462339,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,61,16,12,12,32,4616,0,0,1,2.49320554733276,1,0,#N/A,0,0,0,1,1,0,0,3,10.3100004196167,1,115,115
37,58,55,53,62,58,56,0,1,0,0,17.299997186652,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,65,12,12,8,40,12022,0,0,1,2.85070633888245,1,0,0,1,0,0,0,1,0,0,1,7.94000005722046,1,127,132
33,50,42,53,47,54,49,0,1,0,0,7.50000036000163,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,61,12,2,8,40,720,1,0,0,2.01490306854248,0,0,0,0,0,1,0,1,0,0,4,7.84999990463257,1,135,175
33,57,59,53,54,60,57,0,1,0,0,9.27999867872145,14.7048158466407,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,63,15,8,12,40,3775,0,0,1,2.22786140441895,1,0,0,1,0,0,0,1,0,0,2,5.28999996185303,1,112,110
31,64,39,59,62,72,57,0,1,0,0,42.0599978172178,20.0700888121825,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,65,20,18,14,32,2959,0,0,1,3.73909711837769,1,0,0,0,1,0,0,1,0,0,2,1.10000002384186,1,115,128
34,50,50,53,62,60,51,0,1,0,0,9.6100004498292,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,12,12,11,30,2478,0,0,1,2.26280426979065,1,0,0,0,1,0,0,1,0,0,2,4.5,0,125,125
31,35,43,56,61,59,42,0,1,0,0,6.00000013043245,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,17,14,17,49,4002,0,0,1,1.7917594909668,1,0,0,1,0,0,0,0,0,1,2,0.129999995231628,1,115,120
31,62,59,56,49,47,60,0,1,0,0,10.4300000077959,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,63,12,8,10,43,3201,0,0,1,2.34468626976013,1,0,0,0,1,0,0,1,0,0,4,2.40000009536743,0,121,145
33,53,46,41,54,54,48,0,1,0,0,8.0000000457117,11.4856520673156,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,60,12,3,2,40,4187,0,0,1,2.0794415473938,1,0,0,0,0,1,0,0,0,1,4,0.479999989271164,1,104,113
30,57,47,56,44,53,54,0,1,0,0,8.0000000457117,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67,16,14,12,40,1510,0,0,1,2.0794415473938,1,0,0,0,0,1,0,0,0,1,2,4.73000001907349,1,137,192
33,58,60,59,56,63,59,1,0,0,0,8.75000081010976,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,67,18,20,12,40,4290,0,0,1,2.16905379295349,1,0,0,0,1,0,0,1,0,0,3,3.61999988555908,0,141,130
36,58,57,59,41,42,58,0,1,0,0,26.7000029853104,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,16,12,10,36,321,0,0,1,3.28466367721558,1,0,0,0,1,0,0,1,0,0,4,8.5600004196167,1,140,166
36,50,60,62,62,53,56,1,0,0,0,12.9799981257313,17.9239796259658,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,63,18,10,6,40,2646,0,1,0,2.56340956687927,1,0,0,0,0,1,0,0,0,1,8,2,1,115,140
35,40,55,50,46,50,46,1,0,0,1,10.9300015093091,13.6317612535323,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,62,14,12,11,38,1189,1,0,0,2.3915114402771,0,0,1,0,0,1,0,0,0,1,5,17.6499996185303,1,140,170
33,54,57,53,61,57,55,0,1,0,0,12.3500009423025,20.0700888121825,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,65,20,12,12,40,2626,1,0,0,2.51365613937378,0,0,0,0,1,0,0,0,0,1,3,2.73000001907349,1,150,200
35,36,37,44,39,55,38,0,1,0,0,45.0000031382532,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,65,12,12,12,30,1962,0,0,1,3.80666255950928,0,0,0,0,1,0,0,1,0,0,3,0.689999997615814,1,170,180
31,47,54,47,53,57,49,0,1,0,0,7.6400005453594,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,61,12,12,12,40,3837,0,0,1,2.03339767456055,1,0,0,1,0,0,0,1,0,0,3,3.13000011444092,1,87,116
34,66,61,62,62,70,64,0,0,1,0,19.2299977611586,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,68,16,13,12,40,3812,0,0,1,2.95647144317627,1,0,0,0,0,1,0,1,0,0,2,2.63000011444092,1,125,135
